GeographyCode,KS103EW0002
E02001424,3763
E02001425,2804
E02001426,1407
E02001427,2825
E02001428,1090
E02001429,1427
E02001430,1335
E02001431,1615
E02001432,3024
E02001433,2099
E02001434,1987
E02001435,2414
E02001436,2289
E02001437,2041
E02001438,1788
E02001439,1527
E02001440,948
E02001441,1142
E02001442,1215
E02001443,1037
E02001444,1208
E02001445,1589
E02001446,1608
E02001447,1423
E02001448,1587
E02001449,2342
E02001450,1916
E02001451,2022
E02001452,2253
E02001453,2083
E02001454,2049
E02001455,1992
E02001456,2168
E02001457,2327
E02001458,2445
E02001459,2233
E02001460,2702
E02001461,1770
E02001462,3013
E02001463,2207
E02001464,2606
E02001465,2639
E02001466,2922
E02001467,2425
E02001468,2524
E02001469,2086
E02001470,2149
E02001471,2570
E02001472,2017
E02001473,2304
E02001474,2476
E02001475,1845
E02001476,2803
E02001477,2714
E02001478,2160
E02001479,1390
E02001480,1917
E02001481,2299
E02001482,3290
E02001483,1765
E02001484,1821
E02001485,1935
E02001486,2652
E02001487,3529
E02001488,2801
E02001489,1677
E02001490,2074
E02001491,2149
E02001492,1964
E02001493,2951
E02001494,1223
E02001495,2395
E02001496,1491
E02001497,2553
E02001498,1817
E02001499,1381
E02001500,1611
E02001501,1798
E02001502,2261
E02001503,1549
E02001504,1433
E02001505,1645
E02001506,1274
E02001507,1466
E02001508,2018
E02001509,1480
E02001510,1561
E02001511,1439
E02001512,1779
E02001513,1701
E02001514,2015
E02001515,2684
E02001516,1661
E02001517,1763
E02001518,2638
E02001519,1839
E02001520,2170
E02001521,4013
E02001522,2451
E02001523,1910
E02001524,930
E02001525,1839
E02001526,1742
E02001527,1396
E02001528,2482
E02001529,2491
E02001530,1776
E02001531,1795
E02001532,2129
E02001533,1975
E02001534,2312
E02001535,1143
E02001536,1979
E02001537,2195
E02001538,1981
E02001539,1459
E02001540,2749
E02001541,2788
E02001542,1962
E02001543,2067
E02001544,2097
E02001545,1642
E02001546,2855
E02001547,2912
E02001548,2469
E02001549,1352
E02001550,1891
E02001551,1878
E02001552,2122
E02001553,2641
E02001554,1408
E02001555,1203
E02001556,2540
E02001557,3127
E02001558,1165
E02001559,1569
E02001560,3968
E02001561,2073
E02001562,1419
E02001563,1665
E02001564,1338
E02001565,1415
E02001566,2570
E02001567,2472
E02001568,1582
E02001569,2848
E02001570,2034
E02001571,1435
E02001572,2046
E02001573,2186
E02001574,1434
E02001575,1966
E02001576,1286
E02001577,1179
E02001578,2445
E02001579,2203
E02001580,1976
E02001581,1392
E02001582,1791
E02001583,1553
E02001584,1552
E02001585,1817
E02001586,2316
E02001587,1674
E02001588,1979
E02001589,1727
E02001590,2309
E02001591,2451
E02001592,2262
E02001593,2160
E02001594,2113
E02001595,1989
E02001596,1858
E02001597,2735
E02001598,2134
E02001599,1320
E02001600,2191
E02001601,1098
E02001602,2119
E02001603,1607
E02001604,2198
E02001605,1793
E02001606,1932
E02001607,2061
E02001608,1534
E02001609,1624
E02001610,1624
E02001611,1794
E02001612,1302
E02001613,2524
E02001614,2421
E02001615,1575
E02001616,1886
E02001617,1809
E02001618,2182
E02001619,2822
E02001620,1955
E02001621,1635
E02001622,2882
E02001623,2224
E02001624,2794
E02001625,2303
E02001626,1623
E02001627,2201
E02001628,1394
E02001629,2021
E02001630,2173
E02001631,2224
E02001632,3711
E02001633,1480
E02001634,3724
E02001635,1491
E02001636,4340
E02001637,1681
E02001638,4556
E02001639,2905
E02001640,5790
E02001642,2700
E02001643,1217
E02001646,5791
E02001647,1387
E02001648,4669
E02001649,3169
E02001650,5768
E02001651,1247
E02001652,7928
E02001653,2916
E02001654,1597
E02001655,2196
E02001656,3622
E02001657,2531
E02001658,1845
E02001659,1865
E02001660,3719
E02001661,2790
E02001662,2066
E02001663,3002
E02001664,1608
E02001665,1645
E02001666,1714
E02001669,2457
E02001670,1899
E02001671,1380
E02001672,1431
E02001673,1271
E02001674,1892
E02001675,2450
E02001676,1138
E02001678,1668
E02001679,1755
E02001680,2020
E02001681,1447
E02001682,1820
E02001683,2265
E02001684,2383
E02001685,2537
E02001686,1708
E02001688,3029
E02001689,3056
E02001690,2058
E02001691,3264
E02001692,2195
E02001693,1737
E02001694,1724
E02001695,1516
E02001696,2532
E02001697,1957
E02001698,1238
E02001699,1834
E02001700,2635
E02001701,1442
E02001702,2449
E02001703,1147
E02001704,2118
E02001705,1888
E02001706,1829
E02001707,2091
E02001708,2419
E02001709,2111
E02001710,3133
E02001711,2788
E02001712,3395
E02001713,2805
E02001714,2634
E02001715,3452
E02001718,1693
E02001719,3304
E02001720,7148
E02001721,2810
E02001722,2560
E02001723,2050
E02001724,6741
E02001725,6962
E02001726,3918
E02001727,2517
E02001728,2719
E02001729,5972
E02001730,9469
E02001731,7981
E02001732,1486
E02001733,4597
E02001734,2469
E02001735,2148
E02001736,4180
E02001737,2276
E02001738,856
E02001739,1870
E02001740,1060
E02001741,1437
E02001742,1197
E02001743,2250
E02001744,1565
E02001745,1660
E02001746,2012
E02001747,1236
E02001748,1957
E02001749,1462
E02001750,1359
E02001751,1493
E02001752,1677
E02001753,1751
E02001754,1619
E02001755,1934
E02001756,3160
E02001757,1371
E02001758,1533
E02001759,2081
E02001760,2596
E02001761,1375
E02001762,1522
E02001763,1838
E02001764,2535
E02001765,2219
E02001766,2406
E02001767,2316
E02001768,2516
E02001769,2679
E02001770,2127
E02001771,1671
E02001772,1585
E02001773,1172
E02001774,1813
E02001775,1609
E02001776,2668
E02001777,1845
E02001778,2020
E02001779,1678
E02001780,1364
E02001781,1705
E02001782,2371
E02001783,2000
E02001784,1878
E02001785,1785
E02001786,1995
E02001787,1450
E02001788,1560
E02001789,1040
E02001790,1310
E02001791,1265
E02001792,1578
E02001793,2735
E02001794,2779
E02001795,2422
E02001796,3094
E02001797,1314
E02001798,2350
E02001799,3117
E02001800,1837
E02001801,2661
E02001802,2155
E02001803,4728
E02001804,1917
E02001805,1576
E02001806,3360
E02001807,1845
E02001808,1935
E02001809,1514
E02001810,2318
E02001811,2931
E02001812,2481
E02001813,3411
E02001814,1865
E02001815,2315
E02001816,2019
E02001817,1761
E02001818,2373
E02001819,1494
E02001820,2036
E02001821,1494
E02001822,1963
E02001823,1897
E02001824,2099
E02001825,1769
E02001826,1787
E02001827,1218
E02001828,1481
E02001829,1533
E02001830,1898
E02001831,2877
E02001832,1850
E02001833,1358
E02001834,2055
E02001835,2383
E02001836,2142
E02001837,3598
E02001838,1672
E02001839,1842
E02001840,2835
E02001841,1210
E02001842,2038
E02001843,1985
E02001844,2942
E02001845,1856
E02001846,2631
E02001847,1310
E02001848,2009
E02001849,2585
E02001850,2308
E02001851,2591
E02001852,2172
E02001854,2400
E02001855,3403
E02001856,3051
E02001857,5095
E02001858,3308
E02001859,3479
E02001860,2512
E02001861,3175
E02001862,2843
E02001863,1943
E02001864,1707
E02001865,3112
E02001866,2440
E02001867,1843
E02001868,1877
E02001869,1907
E02001870,2557
E02001871,2541
E02001872,2384
E02001873,3629
E02001874,2168
E02001875,3027
E02001876,7886
E02001877,2255
E02001878,2322
E02001879,3679
E02001880,2971
E02001881,2257
E02001882,2405
E02001883,2828
E02001884,1850
E02001886,3325
E02001888,1976
E02001889,1895
E02001890,4531
E02001892,2709
E02001893,2252
E02001895,2403
E02001896,2056
E02001897,2350
E02001898,1661
E02001899,2104
E02001900,2907
E02001901,3204
E02001902,1664
E02001903,1798
E02001904,2060
E02001905,5822
E02001906,2491
E02001907,2716
E02001908,1912
E02001909,2038
E02001910,2061
E02001911,2703
E02001913,3323
E02001914,2163
E02001915,3820
E02001916,2348
E02001918,3913
E02001919,2548
E02001920,2304
E02001921,2505
E02001922,11020
E02001923,2661
E02001924,1728
E02001925,2309
E02001926,3310
E02001927,2488
E02001928,2179
E02001929,3088
E02001930,2804
E02001931,2032
E02001932,2367
E02001933,2511
E02001934,1602
E02001935,2014
E02001936,1616
E02001937,2582
E02001938,2844
E02001939,1794
E02001941,2031
E02001942,2060
E02001943,2075
E02001944,2549
E02001945,2550
E02001946,2004
E02001947,2213
E02001948,2289
E02001949,1972
E02001950,2480
E02001951,2765
E02001952,3068
E02001953,1896
E02001954,2567
E02001955,2135
E02001956,1956
E02001957,2261
E02001958,2179
E02001959,1585
E02001961,2355
E02001962,1631
E02001963,1459
E02001964,2348
E02001965,2028
E02001966,1752
E02001967,1347
E02001968,1938
E02001969,2118
E02001970,1345
E02001971,1506
E02001972,2831
E02001973,2723
E02001974,2424
E02001975,2045
E02001976,1885
E02001977,4144
E02001978,1890
E02001979,1309
E02001980,1187
E02001981,5016
E02001982,1903
E02001983,2361
E02001984,2835
E02001985,5356
E02001986,2552
E02001987,3418
E02001988,5618
E02001989,1720
E02001990,2112
E02001991,2685
E02001992,2795
E02001993,2226
E02001994,2206
E02001995,2318
E02001996,2343
E02001997,1705
E02001998,1216
E02001999,5092
E02002000,2082
E02002001,1563
E02002002,1285
E02002003,2194
E02002004,2081
E02002005,2390
E02002006,1850
E02002007,1976
E02002008,2034
E02002009,1828
E02002010,2138
E02002011,1208
E02002012,2126
E02002013,1279
E02002014,1931
E02002015,1456
E02002016,2321
E02002017,2450
E02002018,1791
E02002019,2192
E02002020,2188
E02002021,2505
E02002022,2347
E02002023,1165
E02002024,2174
E02002025,2251
E02002026,1654
E02002027,1268
E02002028,1307
E02002029,1275
E02002030,1736
E02002031,1602
E02002032,2811
E02002033,1804
E02002034,2365
E02002035,1283
E02002036,1845
E02002037,1432
E02002038,2536
E02002039,1524
E02002040,1074
E02002041,1159
E02002042,1585
E02002043,2500
E02002044,1949
E02002045,2066
E02002046,1657
E02002047,1784
E02002048,1415
E02002049,1634
E02002051,1593
E02002052,3201
E02002053,1508
E02002054,1389
E02002055,2505
E02002056,2648
E02002057,2307
E02002058,3318
E02002059,3009
E02002060,1750
E02002061,1588
E02002062,2074
E02002063,2499
E02002064,3288
E02002065,3019
E02002066,2031
E02002067,1291
E02002068,3394
E02002069,1825
E02002070,2577
E02002071,1819
E02002072,2291
E02002073,2094
E02002074,2220
E02002075,2427
E02002076,3689
E02002077,2849
E02002078,1498
E02002079,2150
E02002080,1799
E02002081,1410
E02002082,1972
E02002083,1416
E02002084,2083
E02002085,1924
E02002086,1791
E02002087,1976
E02002088,3200
E02002089,2154
E02002090,1444
E02002091,1664
E02002092,1794
E02002093,1740
E02002094,1176
E02002095,2001
E02002096,2068
E02002097,1378
E02002098,2127
E02002099,1180
E02002101,1509
E02002102,2103
E02002103,1353
E02002104,1232
E02002105,1395
E02002106,1681
E02002107,1296
E02002108,1619
E02002109,2206
E02002110,1702
E02002111,1519
E02002112,1129
E02002113,1670
E02002114,1343
E02002115,1720
E02002116,1331
E02002117,1599
E02002118,1961
E02002119,1445
E02002120,1511
E02002121,1780
E02002122,1630
E02002123,1808
E02002124,1698
E02002125,1568
E02002126,2063
E02002127,2297
E02002128,1399
E02002129,1479
E02002130,1777
E02002131,1569
E02002132,1747
E02002133,2082
E02002134,2503
E02002135,1934
E02002136,2176
E02002137,1274
E02002138,1453
E02002139,3438
E02002140,2163
E02002141,1409
E02002142,1816
E02002143,2356
E02002144,1173
E02002145,1977
E02002146,1675
E02002147,2392
E02002148,2558
E02002149,2887
E02002150,1612
E02002151,1835
E02002152,1931
E02002153,2043
E02002154,1667
E02002155,1952
E02002156,2194
E02002157,1913
E02002158,2025
E02002159,1960
E02002160,1753
E02002161,2038
E02002162,1706
E02002163,3938
E02002164,3229
E02002165,3252
E02002166,2913
E02002167,1559
E02002168,4248
E02002169,1943
E02002170,1794
E02002171,2181
E02002174,2057
E02002175,2166
E02002176,2068
E02002177,3006
E02002178,1986
E02002179,1453
E02002180,1591
E02002181,2042
E02002182,1729
E02002183,946
E02002184,2423
E02002185,1047
E02002186,2846
E02002187,1021
E02002188,1500
E02002189,1381
E02002190,2842
E02002191,2328
E02002192,1783
E02002193,1903
E02002194,1899
E02002195,1249
E02002196,1518
E02002197,2618
E02002198,2019
E02002199,1591
E02002200,2324
E02002201,3262
E02002202,2518
E02002203,2244
E02002204,2499
E02002205,2539
E02002206,2211
E02002207,1882
E02002208,2209
E02002209,1724
E02002210,1814
E02002211,1704
E02002212,1404
E02002213,1610
E02002214,1521
E02002215,2367
E02002216,2350
E02002217,2258
E02002218,2324
E02002219,1444
E02002220,2066
E02002221,4148
E02002222,1813
E02002223,1808
E02002224,2073
E02002225,2160
E02002226,6131
E02002227,1799
E02002228,2047
E02002229,2086
E02002230,2810
E02002231,2855
E02002232,1575
E02002233,2016
E02002234,2502
E02002235,1710
E02002236,1516
E02002237,2290
E02002238,1720
E02002239,2760
E02002240,2768
E02002241,3570
E02002242,2024
E02002243,2667
E02002244,1351
E02002245,1880
E02002246,2022
E02002247,2628
E02002248,2265
E02002249,1811
E02002250,2012
E02002251,2532
E02002252,1329
E02002253,1856
E02002254,1214
E02002255,1741
E02002256,2737
E02002257,1476
E02002258,2158
E02002259,1739
E02002260,2796
E02002261,2196
E02002262,2035
E02002263,1674
E02002264,1515
E02002265,1478
E02002266,1354
E02002267,1872
E02002268,2704
E02002269,2279
E02002270,1921
E02002271,1552
E02002272,2538
E02002273,1512
E02002274,1623
E02002275,2274
E02002276,1848
E02002277,1466
E02002278,1588
E02002279,1756
E02002280,1400
E02002281,2786
E02002282,1622
E02002283,1849
E02002284,1500
E02002285,1724
E02002286,1595
E02002287,1874
E02002288,2681
E02002289,1510
E02002290,1261
E02002291,1527
E02002292,1421
E02002293,1665
E02002294,2340
E02002295,2190
E02002296,1622
E02002297,1524
E02002298,1697
E02002299,2340
E02002300,1470
E02002301,2389
E02002302,1408
E02002303,1779
E02002304,2594
E02002305,2007
E02002306,1448
E02002307,1649
E02002308,1801
E02002309,2250
E02002310,2006
E02002311,1848
E02002312,4243
E02002313,2016
E02002314,1461
E02002315,2207
E02002316,1311
E02002317,1807
E02002318,1852
E02002319,1669
E02002320,1629
E02002321,2421
E02002322,1497
E02002323,1774
E02002324,1308
E02002325,1800
E02002326,1160
E02002327,2000
E02002328,1399
E02002329,2584
E02002330,1094
E02002331,2003
E02002332,1283
E02002333,1907
E02002334,1243
E02002335,1267
E02002336,1122
E02002337,1430
E02002338,1513
E02002339,1591
E02002340,1353
E02002341,1394
E02002342,1224
E02002343,1286
E02002344,1748
E02002345,1051
E02002346,1706
E02002347,1733
E02002348,1651
E02002349,1554
E02002350,1517
E02002351,1013
E02002352,2061
E02002353,1486
E02002354,2063
E02002356,1777
E02002357,2497
E02002358,1830
E02002359,1181
E02002360,2230
E02002361,1682
E02002362,2674
E02002363,3095
E02002364,1885
E02002366,1917
E02002367,2272
E02002368,2026
E02002369,2120
E02002370,2090
E02002371,3746
E02002373,7360
E02002374,3082
E02002375,2756
E02002376,1921
E02002377,2000
E02002379,1712
E02002380,1488
E02002381,2086
E02002382,1813
E02002383,6245
E02002384,6735
E02002385,5407
E02002386,1963
E02002387,1857
E02002388,2511
E02002389,1955
E02002390,1879
E02002391,2245
E02002392,7707
E02002393,2951
E02002394,2367
E02002395,1357
E02002396,2879
E02002397,2108
E02002398,1741
E02002399,1952
E02002400,3387
E02002401,1990
E02002402,1357
E02002403,1484
E02002404,4430
E02002405,1773
E02002406,1329
E02002407,2321
E02002408,1954
E02002409,1755
E02002410,2006
E02002411,3150
E02002412,2042
E02002414,2023
E02002415,2068
E02002416,1277
E02002417,1526
E02002418,1629
E02002419,2452
E02002420,2322
E02002421,2013
E02002422,1491
E02002423,1696
E02002424,1941
E02002425,1910
E02002426,1688
E02002427,1690
E02002428,2161
E02002429,2081
E02002430,2293
E02002431,2518
E02002432,1557
E02002433,1907
E02002434,2451
E02002435,1908
E02002436,1688
E02002437,1307
E02002438,2171
E02002439,2330
E02002440,1836
E02002441,2447
E02002442,1784
E02002443,1471
E02002444,1446
E02002445,1640
E02002446,1311
E02002447,1680
E02002448,2097
E02002449,1832
E02002450,1642
E02002451,1490
E02002452,2323
E02002453,2559
E02002454,2561
E02002455,1609
E02002456,2242
E02002457,2027
E02002458,1941
E02002459,2415
E02002460,1393
E02002461,2438
E02002462,1693
E02002463,2595
E02002464,2132
E02002465,1512
E02002466,1984
E02002467,2622
E02002468,1516
E02002469,1283
E02002470,949
E02002471,2082
E02002472,1369
E02002473,1368
E02002474,1507
E02002475,1143
E02002476,1633
E02002477,1628
E02002478,1383
E02002479,2205
E02002480,1585
E02002481,1614
E02002482,1686
E02002483,2137
E02002484,3269
E02002485,2372
E02002487,2072
E02002488,1358
E02002489,2645
E02002490,1991
E02002491,1796
E02002492,1832
E02002493,1358
E02002494,2464
E02002496,5614
E02002497,2286
E02002498,4023
E02002499,2419
E02002500,1956
E02002501,1818
E02002502,3131
E02002503,2105
E02002504,2832
E02002505,2151
E02002506,2093
E02002507,1465
E02002508,1064
E02002509,1555
E02002510,1262
E02002512,1047
E02002513,2444
E02002514,2392
E02002515,2365
E02002516,1604
E02002517,1509
E02002518,2302
E02002519,1852
E02002520,2793
E02002521,1644
E02002523,2274
E02002524,1285
E02002525,2348
E02002526,1858
E02002527,1564
E02002529,1503
E02002530,1641
E02002532,1785
E02002533,1131
E02002534,994
E02002535,2349
E02002536,2497
E02002537,2750
E02002538,1488
E02002539,1570
E02002540,1322
E02002541,1798
E02002542,2502
E02002543,2391
E02002544,3109
E02002545,1263
E02002546,2475
E02002547,1339
E02002548,4320
E02002549,1625
E02002550,1588
E02002551,2896
E02002552,2049
E02002553,1704
E02002554,1532
E02002555,2129
E02002556,1510
E02002557,2832
E02002558,2234
E02002559,1690
E02002560,1412
E02002561,1259
E02002562,1867
E02002563,1336
E02002564,2379
E02002565,1838
E02002566,2710
E02002567,2006
E02002568,1211
E02002569,1353
E02002570,2479
E02002571,1779
E02002572,2022
E02002573,1742
E02002574,1633
E02002575,2235
E02002576,2169
E02002577,2361
E02002578,2235
E02002579,2423
E02002580,2814
E02002581,1994
E02002582,1609
E02002583,2273
E02002584,2003
E02002585,3417
E02002586,2991
E02002587,1996
E02002588,2215
E02002589,1291
E02002590,1935
E02002591,1308
E02002592,1409
E02002593,1351
E02002594,1567
E02002595,2542
E02002596,2256
E02002597,2674
E02002598,1784
E02002599,2307
E02002600,2832
E02002601,1775
E02002602,2465
E02002603,1473
E02002604,1495
E02002605,2239
E02002606,4020
E02002607,3361
E02002608,1696
E02002609,2827
E02002610,2373
E02002611,1442
E02002612,2008
E02002613,1367
E02002614,903
E02002615,2257
E02002616,1657
E02002617,1753
E02002618,1583
E02002619,2246
E02002620,2390
E02002621,1880
E02002622,3061
E02002623,3461
E02002624,1631
E02002625,2904
E02002626,2036
E02002627,1822
E02002628,2067
E02002629,1750
E02002630,1856
E02002631,2357
E02002632,1247
E02002633,1647
E02002634,1974
E02002635,1894
E02002636,2262
E02002637,1643
E02002638,2316
E02002639,1826
E02002640,2619
E02002641,2522
E02002642,2760
E02002643,2574
E02002644,2277
E02002645,2033
E02002646,1975
E02002647,2511
E02002648,2121
E02002649,2304
E02002650,1969
E02002651,1971
E02002652,3442
E02002653,2746
E02002654,2549
E02002655,2781
E02002656,1274
E02002657,1898
E02002658,1812
E02002659,3649
E02002660,2045
E02002661,2154
E02002662,1970
E02002663,3741
E02002664,1790
E02002665,2224
E02002666,5470
E02002667,2391
E02002668,2887
E02002669,4297
E02002670,2167
E02002671,2879
E02002672,2352
E02002673,2614
E02002674,2170
E02002675,3355
E02002676,3023
E02002677,3030
E02002678,2518
E02002679,1828
E02002680,4345
E02002681,3315
E02002682,2635
E02002684,1620
